date,timeofday,condition,rep,SoilTemp,SoilMoisture
2021-07-13,17:41,DARK,FD1,NA,410.33
2021-07-13,17:41,HighLight,RH2,33.75,31.01
2021-07-13,17:41,HighLight,RH5,NA,143.68
2021-07-13,17:41,HighLight,FH5,33.5,4.02
2021-07-13,17:41,HighLight,FH2,33.25,0.6
2021-07-13,17:41,HighLight,FH4,NA,6.09
2021-07-13,17:41,HighLight,MH1,33.06,187.94
2021-07-13,17:41,HighLight,RH10,33.0,0.37
2021-07-13,17:41,HighLight,MH5,33.0,123.64
2021-07-13,17:41,HighLight,MH6,NA,68.57
2021-07-13,17:42,DARK,FD2,33.31,633.5
2021-07-13,17:42,DARK,FD6,NA,553.45
2021-07-13,17:42,DARK,RD6,NA,572.08
2021-07-13,17:42,DARK,MD1,33.44,475.5
2021-07-13,17:42,DARK,RD3,33.5,642.46
2021-07-13,17:42,DARK,RD10,NA,594.54
2021-07-13,17:42,DARK,MD6,34.0,428.04
2021-07-13,17:42,DARK,MD5,NA,550.12
2021-07-13,17:42,DARK,FD1,NA,410.74
2021-07-13,17:42,HighLight,RH2,33.69,32.67
2021-07-13,17:42,HighLight,RH5,NA,152.63
2021-07-13,17:42,HighLight,FH5,33.5,4.23
2021-07-13,17:42,HighLight,FH2,33.19,0.41
2021-07-13,17:42,HighLight,FH4,NA,5.97
2021-07-13,17:42,HighLight,MH1,33.0,195.82
2021-07-13,17:42,HighLight,RH10,33.0,0.16
2021-07-13,17:42,HighLight,MH5,33.0,128.19
2021-07-13,17:42,HighLight,MH6,NA,71.69
2021-07-13,17:43,DARK,FD2,33.31,635.21
2021-07-13,17:43,DARK,FD6,NA,555.3
2021-07-13,17:43,DARK,RD6,NA,573.55
2021-07-13,17:43,DARK,MD1,33.44,477.18
2021-07-13,17:43,DARK,RD3,33.5,645.44
2021-07-13,17:43,DARK,RD10,NA,595.98
2021-07-13,17:43,DARK,MD6,34.0,428.84
2021-07-13,17:43,DARK,MD5,NA,551.52
2021-07-13,17:43,DARK,FD1,NA,411.58
2021-07-13,17:43,HighLight,RH2,33.69,31.75
2021-07-13,17:43,HighLight,RH5,NA,142.58
2021-07-13,17:43,HighLight,FH5,33.5,4.18
2021-07-13,17:43,HighLight,FH2,33.25,1.19
2021-07-13,17:43,HighLight,FH4,NA,4.72
2021-07-13,17:43,HighLight,MH1,33.06,195.13
2021-07-13,17:43,HighLight,RH10,33.0,0.19
2021-07-13,17:43,HighLight,MH5,33.0,121.62
2021-07-13,17:43,HighLight,MH6,NA,67.93
2021-07-13,17:44,DARK,FD2,33.31,632.59
2021-07-13,17:44,DARK,FD6,NA,553.14
2021-07-13,17:44,DARK,RD6,NA,570.51
2021-07-13,17:44,DARK,MD1,33.44,474.59
2021-07-13,17:44,DARK,RD3,33.5,641.79
2021-07-13,17:44,DARK,RD10,NA,594.08
2021-07-13,17:44,DARK,MD6,34.0,426.94
2021-07-13,17:44,DARK,MD5,NA,548.41
2021-07-13,17:44,DARK,FD1,NA,409.87
2021-07-13,17:44,HighLight,RH2,33.69,31.0
2021-07-13,17:44,HighLight,RH5,NA,146.05
2021-07-13,17:44,HighLight,FH5,33.5,4.09
2021-07-13,17:44,HighLight,FH2,33.19,0.62
2021-07-13,17:44,HighLight,FH4,NA,5.46
2021-07-13,17:44,HighLight,MH1,33.0,188.14
2021-07-13,17:44,HighLight,RH10,33.0,0.26
2021-07-13,17:44,HighLight,MH5,33.0,124.0
2021-07-13,17:44,HighLight,MH6,NA,68.48
2021-07-13,17:45,DARK,FD2,33.25,633.5
2021-07-13,17:45,DARK,FD6,NA,553.74
2021-07-13,17:45,DARK,RD6,NA,572.41
2021-07-13,17:45,DARK,MD1,33.44,475.67
2021-07-13,17:45,DARK,RD3,33.5,643.06
2021-07-13,17:45,DARK,RD10,NA,594.65
2021-07-13,17:45,DARK,MD6,34.0,428.16
2021-07-13,17:45,DARK,MD5,NA,549.77
2021-07-13,17:45,DARK,FD1,NA,410.33
2021-07-13,17:45,HighLight,RH2,33.69,31.34
2021-07-13,17:45,HighLight,RH5,NA,151.52
2021-07-13,17:45,HighLight,FH5,33.5,4.19
2021-07-13,17:45,HighLight,FH2,33.19,0.75
2021-07-13,17:45,HighLight,FH4,NA,4.85
2021-07-13,17:45,HighLight,MH1,33.06,195.13
2021-07-13,17:45,HighLight,RH10,33.0,0.01
2021-07-13,17:45,HighLight,MH5,33.0,127.76
2021-07-13,17:45,HighLight,MH6,NA,71.47
2021-07-13,17:46,DARK,FD2,33.25,632.75
2021-07-13,17:46,DARK,FD6,NA,553.38
2021-07-13,17:46,DARK,RD6,NA,573.63
2021-07-13,17:46,DARK,MD1,33.38,474.72
2021-07-13,17:46,DARK,RD3,33.5,641.17
2021-07-13,17:46,DARK,RD10,NA,594.28
2021-07-13,17:46,DARK,MD6,34.0,426.08
2021-07-13,17:46,DARK,MD5,NA,548.97
2021-07-13,17:46,DARK,FD1,NA,410.0
2021-07-13,17:46,HighLight,RH2,33.62,30.36
2021-07-13,17:46,HighLight,RH5,NA,145.09
2021-07-13,17:46,HighLight,FH5,33.5,4.13
2021-07-13,17:46,HighLight,FH2,33.12,1.0
2021-07-13,17:46,HighLight,FH4,NA,4.95
2021-07-13,17:46,HighLight,MH1,32.94,188.59
2021-07-13,17:46,HighLight,RH10,33.0,0.03
2021-07-13,17:46,HighLight,MH5,33.0,123.6
2021-07-13,17:46,HighLight,MH6,NA,68.26
2021-07-13,17:47,DARK,FD2,33.25,634.68
2021-07-13,17:47,DARK,FD6,NA,554.47
2021-07-13,17:47,DARK,RD6,NA,574.22
2021-07-13,17:47,DARK,MD1,33.38,476.24
2021-07-13,17:47,DARK,RD3,33.5,644.42
2021-07-13,17:47,DARK,RD10,NA,595.85
2021-07-13,17:47,DARK,MD6,34.0,428.08
2021-07-13,17:47,DARK,MD5,NA,550.98
2021-07-13,17:47,DARK,FD1,NA,410.95
2021-07-13,17:47,HighLight,RH2,33.62,31.65
2021-07-13,17:47,HighLight,RH5,NA,149.19
2021-07-13,17:47,HighLight,FH5,33.5,4.1
2021-07-13,17:47,HighLight,FH2,33.12,0.31
2021-07-13,17:47,HighLight,FH4,NA,5.56
2021-07-13,17:47,HighLight,MH1,33.0,195.29
2021-07-13,17:47,HighLight,RH10,33.0,0.18
2021-07-13,17:47,HighLight,MH5,33.0,127.19
2021-07-13,17:47,HighLight,MH6,NA,70.86
2021-07-13,17:48,DARK,FD2,33.25,635.58
2021-07-13,17:48,DARK,FD6,NA,554.85
2021-07-13,17:48,DARK,RD6,NA,575.81
2021-07-13,17:48,DARK,MD1,33.38,475.36
2021-07-13,17:48,DARK,RD3,33.5,643.75
2021-07-13,17:48,DARK,RD10,NA,595.93
2021-07-13,17:48,DARK,MD6,34.0,427.99
2021-07-13,17:48,DARK,MD5,NA,549.61
2021-07-13,17:48,DARK,FD1,NA,411.42
2021-07-13,17:48,HighLight,RH2,33.56,30.37
2021-07-13,17:48,HighLight,RH5,NA,142.89
2021-07-13,17:48,HighLight,FH5,33.5,4.08
2021-07-13,17:48,HighLight,FH2,33.06,0.61
2021-07-13,17:48,HighLight,FH4,NA,5.8
2021-07-13,17:48,HighLight,MH1,32.94,188.49
2021-07-13,17:48,HighLight,RH10,33.0,0.19
2021-07-13,17:48,HighLight,MH5,33.0,123.05
2021-07-13,17:48,HighLight,MH6,NA,68.0
2021-07-13,17:49,DARK,FD2,33.25,634.24
2021-07-13,17:49,DARK,FD6,NA,553.54
2021-07-13,17:49,DARK,RD6,NA,574.17
2021-07-13,17:49,DARK,MD1,33.38,475.22
2021-07-13,17:49,DARK,RD3,33.5,642.11
2021-07-13,17:49,DARK,RD10,NA,594.27
2021-07-13,17:49,DARK,MD6,34.0,426.94
2021-07-13,17:49,DARK,MD5,NA,548.16
2021-07-13,17:49,DARK,FD1,NA,409.9
2021-07-13,17:49,HighLight,RH2,33.56,31.31
2021-07-13,17:49,HighLight,RH5,NA,135.88
2021-07-13,17:49,HighLight,FH5,33.5,4.14
2021-07-13,17:49,HighLight,FH2,33.12,0.21
2021-07-13,17:49,HighLight,FH4,NA,5.59
2021-07-13,17:49,HighLight,MH1,32.94,195.01
2021-07-13,17:49,HighLight,RH10,33.0,0.24
2021-07-13,17:49,HighLight,MH5,33.0,126.95
2021-07-13,17:49,HighLight,MH6,NA,66.13
2021-07-13,17:50,DARK,FD2,33.25,634.38
2021-07-13,17:50,DARK,FD6,NA,553.72
2021-07-13,17:50,DARK,RD6,NA,574.15
2021-07-13,17:50,DARK,MD1,33.38,475.14
2021-07-13,17:50,DARK,RD3,33.5,641.33
2021-07-13,17:50,DARK,RD10,NA,594.4
2021-07-13,17:50,DARK,MD6,34.0,427.5
2021-07-13,17:50,DARK,MD5,NA,548.23
2021-07-13,17:50,DARK,FD1,NA,410.15
2021-07-13,17:50,HighLight,RH2,33.56,31.43
2021-07-13,17:50,HighLight,RH5,NA,147.74
2021-07-13,17:50,HighLight,FH5,33.5,4.03
2021-07-13,17:50,HighLight,FH2,33.12,0.24
2021-07-13,17:50,HighLight,FH4,NA,5.35
2021-07-13,17:50,HighLight,MH1,32.94,194.82
2021-07-13,17:50,HighLight,RH10,33.0,0.19
2021-07-13,17:50,HighLight,MH5,33.0,126.33
2021-07-13,17:50,HighLight,MH6,NA,70.66
2021-07-13,17:51,DARK,FD2,33.25,633.97
2021-07-13,17:51,DARK,FD6,NA,554.67
2021-07-13,17:51,DARK,RD6,NA,575.84
2021-07-13,17:51,DARK,MD1,33.31,475.21
2021-07-13,17:51,DARK,RD3,33.5,643.94
2021-07-13,17:51,DARK,RD10,NA,595.73
2021-07-13,17:51,DARK,MD6,34.0,428.04
2021-07-13,17:51,DARK,MD5,NA,550.28
2021-07-13,17:51,DARK,FD1,NA,411.13
2021-07-13,17:51,HighLight,RH2,33.56,29.56
2021-07-13,17:51,HighLight,RH5,NA,140.39
2021-07-13,17:51,HighLight,FH5,33.5,3.9
2021-07-13,17:51,HighLight,FH2,33.12,0.93
2021-07-13,17:51,HighLight,FH4,NA,4.85
2021-07-13,17:51,HighLight,MH1,32.94,185.18
2021-07-13,17:51,HighLight,RH10,33.0,0.25
2021-07-13,17:51,HighLight,MH5,33.0,120.56
2021-07-13,17:51,HighLight,MH6,NA,67.82
2021-07-13,17:52,DARK,FD2,33.25,632.85
2021-07-13,17:52,DARK,FD6,NA,552.88
2021-07-13,17:52,DARK,RD6,NA,571.93
2021-07-13,17:52,DARK,MD1,33.31,473.48
2021-07-13,17:52,DARK,RD3,33.5,641.93
2021-07-13,17:52,DARK,RD10,NA,593.82
2021-07-13,17:52,DARK,MD6,34.0,427.99
2021-07-13,17:52,DARK,MD5,NA,548.93
2021-07-13,17:52,DARK,FD1,NA,409.19
2021-07-13,17:52,HighLight,RH2,33.5,30.2
2021-07-13,17:52,HighLight,RH5,NA,141.68
2021-07-13,17:52,HighLight,FH5,33.5,3.87
2021-07-13,17:52,HighLight,FH2,33.0,0.67
2021-07-13,17:52,HighLight,FH4,NA,5.39
2021-07-13,17:52,HighLight,MH1,32.88,187.97
2021-07-13,17:52,HighLight,RH10,33.0,0.26
2021-07-13,17:52,HighLight,MH5,33.0,121.77
2021-07-13,17:52,HighLight,MH6,NA,68.17
2021-07-13,17:53,DARK,FD2,33.19,633.08
2021-07-13,17:53,DARK,FD6,NA,552.32
2021-07-13,17:53,DARK,RD6,NA,573.79
2021-07-13,17:53,DARK,MD1,33.31,473.29
2021-07-13,17:53,DARK,RD3,33.5,641.38
2021-07-13,17:53,DARK,RD10,NA,593.53
2021-07-13,17:53,DARK,MD6,34.0,426.24
2021-07-13,17:53,DARK,MD5,NA,546.44
2021-07-13,17:53,DARK,FD1,NA,409.03
2021-07-13,17:53,HighLight,RH2,33.44,31.06
2021-07-13,17:53,HighLight,RH5,NA,148.08
2021-07-13,17:53,HighLight,FH5,33.5,4.12
2021-07-13,17:53,HighLight,FH2,33.0,0.26
2021-07-13,17:53,HighLight,FH4,NA,5.71
2021-07-13,17:53,HighLight,MH1,32.81,194.83
2021-07-13,17:53,HighLight,RH10,33.0,0.2
2021-07-13,17:53,HighLight,MH5,32.5,126.26
2021-07-13,17:53,HighLight,MH6,NA,70.6
2021-07-13,17:54,DARK,FD2,33.19,634.92
2021-07-13,17:54,DARK,FD6,NA,554.06
2021-07-13,17:54,DARK,RD6,NA,575.46
2021-07-13,17:54,DARK,MD1,33.31,475.48
2021-07-13,17:54,DARK,RD3,33.5,643.38
2021-07-13,17:54,DARK,RD10,NA,595.63
2021-07-13,17:54,DARK,MD6,34.0,427.23
2021-07-13,17:54,DARK,MD5,NA,549.08
2021-07-13,17:54,DARK,FD1,NA,410.7
2021-07-13,17:54,HighLight,RH2,33.44,30.24
2021-07-13,17:54,HighLight,RH5,NA,148.07
2021-07-13,17:54,HighLight,FH5,33.5,4.13
2021-07-13,17:54,HighLight,FH2,33.0,0.48
2021-07-13,17:54,HighLight,FH4,NA,5.27
2021-07-13,17:54,HighLight,MH1,32.88,194.02
2021-07-13,17:54,HighLight,RH10,33.0,0.09
2021-07-13,17:54,HighLight,MH5,32.5,125.86
2021-07-13,17:54,HighLight,MH6,NA,70.01
2021-07-13,17:55,DARK,FD2,33.19,633.39
2021-07-13,17:55,DARK,FD6,NA,553.4
2021-07-13,17:55,DARK,RD6,NA,574.53
2021-07-13,17:55,DARK,MD1,33.31,473.58
2021-07-13,17:55,DARK,RD3,33.5,641.38
2021-07-13,17:55,DARK,RD10,NA,593.46
2021-07-13,17:55,DARK,MD6,34.0,427.27
2021-07-13,17:55,DARK,MD5,NA,545.32
2021-07-13,17:55,DARK,FD1,NA,410.19
2021-07-13,17:55,HighLight,RH2,33.38,29.72
2021-07-13,17:55,HighLight,RH5,NA,141.46
2021-07-13,17:55,HighLight,FH5,33.5,3.99
2021-07-13,17:55,HighLight,FH2,32.94,0.51
2021-07-13,17:55,HighLight,FH4,NA,5.48
2021-07-13,17:55,HighLight,MH1,32.88,187.75
2021-07-13,17:55,HighLight,RH10,33.0,0.38
2021-07-13,17:55,HighLight,MH5,32.5,121.43
2021-07-13,17:55,HighLight,MH6,NA,67.5
2021-07-13,17:56,DARK,FD2,33.12,635.43
2021-07-13,17:56,DARK,FD6,NA,554.42
2021-07-13,17:56,DARK,RD6,NA,575.58
2021-07-13,17:56,DARK,MD1,33.25,474.39
2021-07-13,17:56,DARK,RD3,33.5,643.83
2021-07-13,17:56,DARK,RD10,NA,594.67
2021-07-13,17:56,DARK,MD6,34.0,427.55
2021-07-13,17:56,DARK,MD5,NA,547.83
2021-07-13,17:56,DARK,FD1,NA,410.5
2021-07-13,17:56,HighLight,RH2,33.44,30.33
2021-07-13,17:56,HighLight,RH5,NA,138.55
2021-07-13,17:56,HighLight,FH5,33.5,3.94
2021-07-13,17:56,HighLight,FH2,32.94,0.92
2021-07-13,17:56,HighLight,FH4,NA,5.06
2021-07-13,17:56,HighLight,MH1,32.88,181.67
2021-07-13,17:56,HighLight,RH10,33.0,0.31
2021-07-13,17:56,HighLight,MH5,32.5,117.59
2021-07-13,17:56,HighLight,MH6,NA,66.64
2021-07-13,17:57,DARK,FD2,33.12,632.84
2021-07-13,17:57,DARK,FD6,NA,552.65
2021-07-13,17:57,DARK,RD6,NA,573.28
2021-07-13,17:57,DARK,MD1,33.25,473.81
2021-07-13,17:57,DARK,RD3,33.5,641.97
2021-07-13,17:57,DARK,RD10,NA,593.85
2021-07-13,17:57,DARK,MD6,33.5,426.53
2021-07-13,17:57,DARK,MD5,NA,547.73
2021-07-13,17:57,DARK,FD1,NA,409.0
2021-07-13,17:57,HighLight,RH2,33.38,29.66
2021-07-13,17:57,HighLight,RH5,NA,147.69
2021-07-13,17:57,HighLight,FH5,33.5,3.92
2021-07-13,17:57,HighLight,FH2,32.88,0.21
2021-07-13,17:57,HighLight,FH4,NA,5.48
2021-07-13,17:57,HighLight,MH1,32.81,190.88
2021-07-13,17:57,HighLight,RH10,33.0,0.22
2021-07-13,17:57,HighLight,MH5,32.5,126.0
2021-07-13,17:57,HighLight,MH6,NA,70.01
2021-07-13,17:58,DARK,FD2,33.12,634.54
2021-07-13,17:58,DARK,FD6,NA,553.79
2021-07-13,17:58,DARK,RD6,NA,576.24
2021-07-13,17:58,DARK,MD1,33.25,474.55
2021-07-13,17:58,DARK,RD3,33.5,643.41
2021-07-13,17:58,DARK,RD10,NA,594.95
2021-07-13,17:58,DARK,MD6,33.5,427.42
2021-07-13,17:58,DARK,MD5,NA,547.06
2021-07-13,17:58,DARK,FD1,NA,408.19
2021-07-13,17:58,HighLight,RH2,33.38,29.73
2021-07-13,17:58,HighLight,RH5,NA,147.42
2021-07-13,17:58,HighLight,FH5,33.5,4.1
2021-07-13,17:58,HighLight,FH2,32.94,0.63
2021-07-13,17:58,HighLight,FH4,NA,4.63
2021-07-13,17:58,HighLight,MH1,32.88,193.79
2021-07-13,17:58,HighLight,RH10,33.0,0.5
2021-07-13,17:58,HighLight,MH5,32.5,125.73
2021-07-13,17:58,HighLight,MH6,NA,69.65
2021-07-13,17:59,DARK,FD2,33.12,633.37
2021-07-13,17:59,DARK,FD6,NA,553.27
2021-07-13,17:59,DARK,RD6,NA,572.8
2021-07-13,17:59,DARK,MD1,33.25,473.63
2021-07-13,17:59,DARK,RD3,33.5,643.74
2021-07-13,17:59,DARK,RD10,NA,594.29
2021-07-13,17:59,DARK,MD6,33.5,426.32
2021-07-13,17:59,DARK,MD5,NA,548.48
2021-07-13,17:59,DARK,FD1,NA,408.25
2021-07-13,17:59,HighLight,RH2,33.31,28.99
2021-07-13,17:59,HighLight,RH5,NA,140.83
2021-07-13,17:59,HighLight,FH5,33.5,3.86
2021-07-13,17:59,HighLight,FH2,32.88,0.66
2021-07-13,17:59,HighLight,FH4,NA,4.51
2021-07-13,17:59,HighLight,MH1,32.75,186.86
2021-07-13,17:59,HighLight,RH10,33.0,0.33
2021-07-13,17:59,HighLight,MH5,32.5,121.84
2021-07-13,17:59,HighLight,MH6,NA,64.87
2021-07-13,18:00,DARK,FD2,33.12,633.09
2021-07-13,18:00,DARK,FD6,NA,553.88
2021-07-13,18:00,DARK,RD6,NA,573.86
2021-07-13,18:00,DARK,MD1,33.25,473.0
2021-07-13,18:00,DARK,RD3,33.5,641.15
2021-07-13,18:00,DARK,RD10,NA,594.91
2021-07-13,18:00,DARK,MD6,33.5,426.19
2021-07-13,18:00,DARK,MD5,NA,548.29
2021-07-13,18:00,DARK,FD1,NA,408.52
2021-07-13,18:00,HighLight,RH2,33.38,29.32
2021-07-13,18:00,HighLight,RH5,NA,147.16
2021-07-13,18:00,HighLight,FH5,33.5,4.13
2021-07-13,18:00,HighLight,FH2,32.88,0.72
2021-07-13,18:00,HighLight,FH4,NA,5.17
2021-07-13,18:00,HighLight,MH1,32.81,193.13
2021-07-13,18:00,HighLight,RH10,33.0,0.04
2021-07-13,18:00,HighLight,MH5,32.5,126.03
2021-07-13,18:00,HighLight,MH6,NA,67.78
2021-07-13,18:01,DARK,FD2,33.12,633.88
2021-07-13,18:01,DARK,FD6,NA,553.97
2021-07-13,18:01,DARK,RD6,NA,573.15
2021-07-13,18:01,DARK,MD1,33.19,474.03
2021-07-13,18:01,DARK,RD3,33.5,644.81
2021-07-13,18:01,DARK,RD10,NA,594.87
2021-07-13,18:01,DARK,MD6,33.5,427.02
2021-07-13,18:01,DARK,MD5,NA,548.32
2021-07-13,18:01,DARK,FD1,NA,409.96
2021-07-13,18:01,HighLight,RH2,33.31,28.91
2021-07-13,18:01,HighLight,RH5,NA,140.31
2021-07-13,18:01,HighLight,FH5,33.0,3.85
2021-07-13,18:01,HighLight,FH2,32.81,0.79
2021-07-13,18:01,HighLight,FH4,NA,4.55
2021-07-13,18:01,HighLight,MH1,32.75,187.14
2021-07-13,18:01,HighLight,RH10,33.0,0.29
2021-07-13,18:01,HighLight,MH5,32.5,121.53
2021-07-13,18:01,HighLight,MH6,NA,65.26
2021-07-13,18:02,DARK,FD2,33.12,635.46
2021-07-13,18:02,DARK,FD6,NA,553.26
2021-07-13,18:02,DARK,RD6,NA,574.29
2021-07-13,18:02,DARK,MD1,33.19,473.08
2021-07-13,18:02,DARK,RD3,33.5,641.29
2021-07-13,18:02,DARK,RD10,NA,594.55
2021-07-13,18:02,DARK,MD6,33.5,426.85
2021-07-13,18:02,DARK,MD5,NA,546.83
2021-07-13,18:02,DARK,FD1,NA,409.26
2021-07-13,18:02,HighLight,RH2,33.31,29.75
2021-07-13,18:02,HighLight,RH5,NA,146.14
2021-07-13,18:02,HighLight,FH5,33.5,3.76
2021-07-13,18:02,HighLight,FH2,32.81,0.19
2021-07-13,18:02,HighLight,FH4,NA,5.1
2021-07-13,18:02,HighLight,MH1,32.81,192.86
2021-07-13,18:02,HighLight,RH10,33.0,0.15
2021-07-13,18:02,HighLight,MH5,32.5,125.71
2021-07-13,18:02,HighLight,MH6,NA,67.39
2021-07-13,18:03,DARK,FD2,33.06,632.38
2021-07-13,18:03,DARK,FD6,NA,551.75
2021-07-13,18:03,DARK,RD6,NA,571.38
2021-07-13,18:03,DARK,MD1,33.19,471.29
2021-07-13,18:03,DARK,RD3,33.5,640.43
2021-07-13,18:03,DARK,RD10,NA,592.44
2021-07-13,18:03,DARK,MD6,33.5,424.88
2021-07-13,18:03,DARK,MD5,NA,544.82
2021-07-13,18:03,DARK,FD1,NA,408.83
2021-07-13,18:03,HighLight,RH2,33.31,27.8
2021-07-13,18:03,HighLight,RH5,NA,140.64
2021-07-13,18:03,HighLight,FH5,33.0,3.95
2021-07-13,18:03,HighLight,FH2,32.81,1.05
2021-07-13,18:03,HighLight,FH4,NA,4.4
2021-07-13,18:03,HighLight,MH1,32.75,185.29
2021-07-13,18:03,HighLight,RH10,33.0,0.01
2021-07-13,18:03,HighLight,MH5,32.5,125.46
2021-07-13,18:03,HighLight,MH6,NA,64.16
2021-07-13,18:04,DARK,FD2,33.06,630.94
2021-07-13,18:04,DARK,FD6,NA,552.0
2021-07-13,18:04,DARK,RD6,NA,571.13
2021-07-13,18:04,DARK,MD1,33.19,471.8
2021-07-13,18:04,DARK,RD3,33.5,640.68
2021-07-13,18:04,DARK,RD10,NA,592.35
2021-07-13,18:04,DARK,MD6,33.5,424.35
2021-07-13,18:04,DARK,MD5,NA,545.55
2021-07-13,18:04,DARK,FD1,NA,406.52
2021-07-13,18:04,HighLight,RH2,33.25,29.0
2021-07-13,18:04,HighLight,RH5,NA,145.81
2021-07-13,18:04,HighLight,FH5,33.0,3.91
2021-07-13,18:04,HighLight,FH2,32.75,0.48
2021-07-13,18:04,HighLight,FH4,NA,4.64
2021-07-13,18:04,HighLight,MH1,32.69,192.33
2021-07-13,18:04,HighLight,RH10,33.0,0.11
2021-07-13,18:04,HighLight,MH5,32.5,123.52
2021-07-13,18:04,HighLight,MH6,NA,67.16
2021-07-13,18:05,DARK,FD2,33.06,634.76
2021-07-13,18:05,DARK,FD6,NA,553.62
2021-07-13,18:05,DARK,RD6,NA,575.33
2021-07-13,18:05,DARK,MD1,33.19,473.65
2021-07-13,18:05,DARK,RD3,33.5,643.7
2021-07-13,18:05,DARK,RD10,NA,594.03
2021-07-13,18:05,DARK,MD6,33.5,425.44
2021-07-13,18:05,DARK,MD5,NA,546.87
2021-07-13,18:05,DARK,FD1,NA,407.96
2021-07-13,18:05,HighLight,RH2,33.25,28.32
2021-07-13,18:05,HighLight,RH5,NA,139.36
2021-07-13,18:05,HighLight,FH5,33.0,3.82
2021-07-13,18:05,HighLight,FH2,32.75,0.45
2021-07-13,18:05,HighLight,FH4,NA,5.34
2021-07-13,18:05,HighLight,MH1,32.69,183.77
2021-07-13,18:05,HighLight,RH10,33.0,0.24
2021-07-13,18:05,HighLight,MH5,32.5,117.27
2021-07-13,18:05,HighLight,MH6,NA,64.0
2021-07-13,18:06,DARK,FD2,33.06,633.96
2021-07-13,18:06,DARK,FD6,NA,552.92
2021-07-13,18:06,DARK,RD6,NA,570.46
2021-07-13,18:06,DARK,MD1,33.19,472.91
2021-07-13,18:06,DARK,RD3,33.5,644.5
2021-07-13,18:06,DARK,RD10,NA,593.87
2021-07-13,18:06,DARK,MD6,33.5,425.42
2021-07-13,18:06,DARK,MD5,NA,548.09
2021-07-13,18:06,DARK,FD1,NA,407.46
2021-07-13,18:06,HighLight,RH2,33.19,28.89
2021-07-13,18:06,HighLight,RH5,NA,146.22
2021-07-13,18:06,HighLight,FH5,33.0,3.9
2021-07-13,18:06,HighLight,FH2,32.69,0.17
2021-07-13,18:06,HighLight,FH4,NA,5.15
2021-07-13,18:06,HighLight,MH1,32.62,191.91
2021-07-13,18:06,HighLight,RH10,33.0,0.1
2021-07-13,18:06,HighLight,MH5,32.5,120.84
2021-07-13,18:06,HighLight,MH6,NA,67.02
2021-07-13,18:07,DARK,FD2,33.0,633.57
2021-07-13,18:07,DARK,FD6,NA,552.63
2021-07-13,18:07,DARK,RD6,NA,572.87
2021-07-13,18:07,DARK,MD1,33.19,472.64
2021-07-13,18:07,DARK,RD3,33.5,643.92
2021-07-13,18:07,DARK,RD10,NA,593.87
2021-07-13,18:07,DARK,MD6,33.5,425.95
2021-07-13,18:07,DARK,MD5,NA,548.37
2021-07-13,18:07,DARK,FD1,NA,407.83
2021-07-13,18:07,HighLight,RH2,33.19,27.52
2021-07-13,18:07,HighLight,RH5,NA,139.98
2021-07-13,18:07,HighLight,FH5,33.0,3.86
2021-07-13,18:07,HighLight,FH2,32.69,0.8
2021-07-13,18:07,HighLight,FH4,NA,4.35
2021-07-13,18:07,HighLight,MH1,32.62,184.97
2021-07-13,18:07,HighLight,RH10,33.0,0.0
2021-07-13,18:07,HighLight,MH5,32.5,115.55
2021-07-13,18:07,HighLight,MH6,NA,64.33
2021-07-13,18:08,DARK,FD2,33.0,632.28
2021-07-13,18:08,DARK,FD6,NA,552.99
2021-07-13,18:08,DARK,RD6,NA,571.15
2021-07-13,18:08,DARK,MD1,33.12,471.71
2021-07-13,18:08,DARK,RD3,33.5,642.26
2021-07-13,18:08,DARK,RD10,NA,593.88
2021-07-13,18:08,DARK,MD6,33.5,425.28
2021-07-13,18:08,DARK,MD5,NA,549.9
2021-07-13,18:08,DARK,FD1,NA,406.28
2021-07-13,18:08,HighLight,RH2,33.19,27.3
2021-07-13,18:08,HighLight,RH5,NA,139.59
2021-07-13,18:08,HighLight,FH5,33.0,3.88
2021-07-13,18:08,HighLight,FH2,32.69,0.53
2021-07-13,18:08,HighLight,FH4,NA,5.38
2021-07-13,18:08,HighLight,MH1,32.62,183.14
2021-07-13,18:08,HighLight,RH10,32.5,0.09
2021-07-13,18:08,HighLight,MH5,32.5,114.13
2021-07-13,18:08,HighLight,MH6,NA,63.78
2021-07-13,18:09,DARK,FD2,33.0,633.95
2021-07-13,18:09,DARK,FD6,NA,550.61
2021-07-13,18:09,DARK,RD6,NA,571.45
2021-07-13,18:09,DARK,MD1,33.12,472.77
2021-07-13,18:09,DARK,RD3,33.5,643.27
2021-07-13,18:09,DARK,RD10,NA,591.71
2021-07-13,18:09,DARK,MD6,33.5,424.16
2021-07-13,18:09,DARK,MD5,NA,544.5
2021-07-13,18:09,DARK,FD1,NA,404.41
2021-07-13,18:09,HighLight,RH2,33.12,28.74
2021-07-13,18:09,HighLight,RH5,NA,145.33
2021-07-13,18:09,HighLight,FH5,33.0,3.81
2021-07-13,18:09,HighLight,FH2,32.62,0.08
2021-07-13,18:09,HighLight,FH4,NA,5.03
2021-07-13,18:09,HighLight,MH1,32.56,191.01
2021-07-13,18:09,HighLight,RH10,32.5,0.06
2021-07-13,18:09,HighLight,MH5,32.5,118.07
2021-07-13,18:09,HighLight,MH6,NA,66.5
2021-07-13,18:10,DARK,FD2,33.0,634.67
2021-07-13,18:10,DARK,FD6,NA,552.74
